Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,27,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor(System.Type),,,,,Export(typeof(GeneralViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,27,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export(typeof(GeneralViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,63,9,M:System.ComponentModel.Composition.ImportingConstructorAttribute.#ctor,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,63,9,T:System.ComponentModel.Composition.ImportingConstructorAttribute,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,45,9,M:System.ComponentModel.Composition.ImportAttribute.#ctor(System.Type),,,,,Import(typeof(SaveLoad))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,45,9,T:System.ComponentModel.Composition.ImportAttribute,,,,,Import(typeof(SaveLoad))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,34,9,M:System.ComponentModel.Composition.ImportAttribute.#ctor(System.Type),,,,,Import(typeof(ShellViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,34,9,T:System.ComponentModel.Composition.ImportAttribute,,,,,Import(typeof(ShellViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,63,9,M:System.ComponentModel.Composition.ImportingConstructorAttribute.#ctor,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\GeneralViewModel.cs,63,9,T:System.ComponentModel.Composition.ImportingConstructorAttribute,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,31,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor(System.Type),,,,,Export(typeof(SquadViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,31,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export(typeof(SquadViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,72,9,M:System.ComponentModel.Composition.ImportingConstructorAttribute.#ctor,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,72,9,T:System.ComponentModel.Composition.ImportingConstructorAttribute,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,49,9,M:System.ComponentModel.Composition.ImportAttribute.#ctor(System.Type),,,,,Import(typeof(SaveLoad))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,49,9,T:System.ComponentModel.Composition.ImportAttribute,,,,,Import(typeof(SaveLoad))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,38,9,M:System.ComponentModel.Composition.ImportAttribute.#ctor(System.Type),,,,,Import(typeof(ShellViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,38,9,T:System.ComponentModel.Composition.ImportAttribute,,,,,Import(typeof(ShellViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,72,9,M:System.ComponentModel.Composition.ImportingConstructorAttribute.#ctor,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\SquadViewModel.cs,72,9,T:System.ComponentModel.Composition.ImportingConstructorAttribute,,,,,ImportingConstructor
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\PlotView.g.i.cs,56,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\PlotView.g.i.cs,56,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\PlotView.g.i.cs,53,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/Gibbed.MassEffectAndromeda.SaveEdit;component/editor/core/plotview.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\PlotView.g.i.cs,53,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/Gibbed.MassEffectAndromeda.SaveEdit;component/editor/core/plotview.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\PlotView.xaml.cs,26,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public PlotView()          {              this.InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\PlotView.xaml.cs,26,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public PlotView()          {              this.InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\PlotView.g.i.cs,39,95,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\PlotView.g.i.cs,39,60,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\AboutViewModel.cs,27,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor(System.Type),,,,,Export(typeof(AboutViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\AboutViewModel.cs,27,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export(typeof(AboutViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\AboutViewModel.cs,30,9,M:System.ComponentModel.Composition.ImportingConstructorAttribute.#ctor,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\AboutViewModel.cs,30,9,T:System.ComponentModel.Composition.ImportingConstructorAttribute,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\AboutViewModel.cs,30,9,M:System.ComponentModel.Composition.ImportingConstructorAttribute.#ctor,,,,,ImportingConstructor
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\AboutViewModel.cs,30,9,T:System.ComponentModel.Composition.ImportingConstructorAttribute,,,,,ImportingConstructor
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,82,12,T:System.Windows.Controls.ContentControl,,,,,this.SelectedItem = ((System.Windows.Controls.ContentControl)(target));
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,66,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,66,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,63,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/Gibbed.MassEffectAndromeda.SaveEdit;component/editor/core/inventoryview.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,63,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/Gibbed.MassEffectAndromeda.SaveEdit;component/editor/core/inventoryview.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,46,56,T:System.Windows.Controls.ContentControl,,,,,SelectedItem
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\InventoryView.xaml.cs,26,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public InventoryView()          {              this.InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\InventoryView.xaml.cs,26,8,M:System.Windows.Controls.UserControl.#ctor,,,,,public InventoryView()          {              this.InitializeComponent();          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,41,100,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\obj\Debug\Editor\Core\InventoryView.g.i.cs,41,65,T:System.Windows.Controls.UserControl,,,,,UserControl
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\CustomizationViewModel.cs,31,5,M:System.ComponentModel.Composition.ExportAttribute.#ctor(System.Type),,,,,Export(typeof(CustomizationViewModel))
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\CustomizationViewModel.cs,31,5,T:System.ComponentModel.Composition.ExportAttribute,,,,,Export(typeof(CustomizationViewModel))
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\CustomizationViewModel.cs,92,16,T:System.Windows.MessageBoxImage,,,,,"yield return new MyMessageBox(""Slot #1 customization data appears to be missing."", ""Error"")                      .WithIcon(MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\CustomizationViewModel.cs,92,16,T:System.Windows.MessageBoxImage,,,,,"yield return new MyMessageBox(""Slot #1 customization data appears to be missing."", ""Error"")                      .WithIcon(MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\CustomizationViewModel.cs,92,16,F:System.Windows.MessageBoxImage.Error,,,,,"yield return new MyMessageBox(""Slot #1 customization data appears to be missing."", ""Error"")                      .WithIcon(MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\CustomizationViewModel.cs,85,16,T:System.Windows.MessageBoxImage,,,,,"yield return new MyMessageBox(""Customization data appears to be missing."", ""Error"")                      .WithIcon(MessageBoxImage.Error);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Editor\Core\CustomizationViewModel.cs,85,16,T:System.Windows.MessageBoxImage,,,,,"yield return new MyMessageBox(""Customization data appears to be missing."", ""Error"")                      .WithIcon(MessageBoxImage.Error);"
